created_at,num_open_ai_tokens
2025-07-17 17:53:24.218987+00:00,433
2025-07-17 17:38:41.865742+00:00,391
2025-07-16 20:02:04.704570+00:00,429
2025-07-16 19:18:47.172435+00:00,696
2025-07-16 19:16:13.357466+00:00,162
2025-07-16 15:44:39.089966+00:00,703
2025-07-15 18:43:51.525980+00:00,646
2025-07-15 17:29:10.414075+00:00,631
2025-07-15 15:43:21.912445+00:00,539
2025-07-15 15:32:10.712153+00:00,529
2025-07-14 20:00:48.617192+00:00,653
2025-07-14 18:36:04.390780+00:00,641
2025-07-14 18:03:11.901408+00:00,647
2025-07-14 16:33:27.382005+00:00,567
2025-07-14 15:53:43.080761+00:00,693
2025-07-10 19:54:33.412607+00:00,892
2025-07-10 16:16:35.169728+00:00,540
2025-07-09 20:09:06.128705+00:00,557
2025-07-09 20:00:49.400271+00:00,766
2025-07-09 18:28:20.639624+00:00,607
2025-07-08 18:25:36.397074+00:00,584
2025-07-08 18:02:51.572500+00:00,650
2025-07-08 15:13:44.964838+00:00,608
2025-07-08 14:29:48.584639+00:00,596
2025-07-07 20:04:24.799703+00:00,741
2025-07-07 18:48:03.696433+00:00,627
2025-07-07 18:06:28.423947+00:00,170
2025-07-07 16:05:22.937060+00:00,826
2025-07-07 15:57:23.375850+00:00,755
2025-07-07 14:56:16.736711+00:00,607
2025-07-03 20:26:15.305374+00:00,461
2025-07-03 17:47:50.997385+00:00,472
2025-07-03 17:19:22.763933+00:00,521
2025-07-03 14:21:24.409769+00:00,644
2025-07-02 19:29:46.399453+00:00,625
2025-07-02 18:39:03.919072+00:00,710
2025-07-02 17:37:41.381634+00:00,623
2025-07-02 14:22:16.532520+00:00,512
2025-06-30 20:03:12.269250+00:00,757
2025-06-30 18:43:26.641606+00:00,643
2025-06-30 17:59:55.101646+00:00,567
2025-06-30 16:34:21.578753+00:00,517
2025-06-27 14:42:21.237155+00:00,909
2025-06-26 18:34:27.911335+00:00,559
2025-06-26 17:56:47.829148+00:00,509
2025-06-25 17:16:15.457314+00:00,725
2025-06-25 15:24:34.654706+00:00,628
2025-06-24 22:41:16.678384+00:00,767
2025-06-24 21:08:59.621595+00:00,537
2025-06-23 20:14:09.733016+00:00,743
2025-06-23 18:15:40.405300+00:00,871
2025-06-23 17:01:21.783566+00:00,557
2025-06-20 20:17:06.492336+00:00,573
2025-06-20 14:27:08.402391+00:00,645
2025-06-18 19:04:09.429205+00:00,680
2025-06-17 20:19:47.513451+00:00,645
2025-06-17 18:46:17.236567+00:00,747
2025-06-16 22:52:57.861557+00:00,491
2025-06-16 19:49:42.367009+00:00,706
2025-06-16 19:37:51.037518+00:00,689
2025-06-16 18:17:48.713339+00:00,540
2025-06-16 18:02:41.669157+00:00,726
2025-06-16 15:40:39.372104+00:00,507
2025-06-11 18:27:31.728826+00:00,611
2025-06-10 15:58:17.027495+00:00,651
2025-06-10 14:31:48.143815+00:00,160
2025-06-06 16:55:17.229637+00:00,672
2025-06-06 14:55:45.322172+00:00,732
2025-06-04 19:18:32.529898+00:00,654
2025-06-02 20:25:49.348684+00:00,607
2025-06-02 18:35:43.747902+00:00,629
2025-06-02 18:05:12.305605+00:00,845
2025-06-02 16:46:52.481345+00:00,838
2025-05-30 18:35:50.147122+00:00,545
2025-05-30 16:37:33.248236+00:00,642
2025-05-30 00:40:16.486959+00:00,573
2025-05-29 19:46:12.930762+00:00,132
2025-05-28 20:29:00.811410+00:00,613
2025-05-28 19:39:40.407637+00:00,882
2025-05-27 19:04:24.241577+00:00,865
2025-05-27 16:38:00.524888+00:00,614
2025-05-27 16:26:46.279902+00:00,575
2025-05-22 19:02:40.748701+00:00,483
2025-05-22 18:23:47.611348+00:00,485
2025-05-22 16:38:33.400700+00:00,611
2025-05-21 18:47:42.994993+00:00,627
2025-05-21 15:51:32.508604+00:00,652
2025-05-21 15:50:30.873896+00:00,553
2025-05-20 20:02:54.965352+00:00,383
2025-05-20 19:04:47.899228+00:00,740
2025-05-20 15:51:54.669062+00:00,549
2025-05-20 14:35:50.998492+00:00,637
2025-05-19 18:19:53.714334+00:00,543
2025-05-16 19:34:27.678098+00:00,584
2025-05-15 17:11:14.685430+00:00,543
2025-05-14 19:16:20.636575+00:00,632
2025-05-13 18:02:42.253912+00:00,749
2025-05-13 16:55:25.783208+00:00,523
2025-05-12 20:05:36.306723+00:00,532
2025-05-12 18:28:08.024221+00:00,587
2025-05-09 16:42:01.137542+00:00,487
2025-05-09 15:31:02.699058+00:00,126
2025-05-08 19:18:39.442362+00:00,550
2025-05-08 18:20:32.428152+00:00,571
2025-05-08 15:24:25.518319+00:00,554
2025-05-07 20:45:54.113724+00:00,520
2025-05-07 20:22:58.518256+00:00,734
2025-05-07 19:09:41.121248+00:00,704
2025-05-06 15:05:42.633424+00:00,529
2025-05-05 16:36:05.834345+00:00,636
2025-05-05 15:25:02.085827+00:00,553
2025-05-02 17:22:03.208041+00:00,556
2025-05-02 16:56:16.320645+00:00,606
2025-05-01 19:42:15.714977+00:00,646
2025-05-01 18:33:00.534801+00:00,510
2025-05-01 17:26:31.356886+00:00,492
2025-05-01 01:45:36.440940+00:00,563
2025-04-30 21:14:44.820522+00:00,664
2025-04-30 20:53:23.769071+00:00,650
2025-04-30 20:33:38.955917+00:00,572
2025-04-30 20:33:00.954658+00:00,618
2025-04-30 20:32:32.671142+00:00,531
2025-04-30 17:41:45.425731+00:00,464
2025-04-30 17:11:25.957647+00:00,561
2025-04-30 16:03:21.746907+00:00,519
2025-04-30 15:34:11.834622+00:00,656
2025-04-29 23:38:32.648595+00:00,53
2025-04-29 21:47:44.022608+00:00,600
2025-04-29 20:23:32.157005+00:00,60
2025-04-29 20:02:45.450103+00:00,625
2025-04-29 19:42:54.389541+00:00,498
2025-04-29 19:14:41.335946+00:00,573
2025-04-29 19:01:15.586346+00:00,50
2025-04-29 18:49:30.658485+00:00,481
2025-04-29 18:07:00.511308+00:00,49
2025-04-29 18:02:39.235581+00:00,487
2025-04-29 17:02:21.098090+00:00,53
2025-04-29 16:20:02.323860+00:00,58
2025-04-29 16:19:42.200039+00:00,54
2025-04-29 16:08:33.459997+00:00,56
2025-04-29 14:15:58.941427+00:00,48
2025-04-28 20:21:02.706553+00:00,620
2025-04-28 20:06:13.610780+00:00,607
2025-04-28 19:08:29.109414+00:00,62
2025-04-28 19:04:53.064729+00:00,678
2025-04-28 18:20:13.520554+00:00,694
2025-04-28 16:22:17.316973+00:00,545
2025-04-25 22:08:31.081939+00:00,56
2025-04-25 19:59:26.229304+00:00,647
2025-04-25 19:34:52.232144+00:00,571
2025-04-25 18:38:35.113108+00:00,50
2025-04-25 16:45:54.325096+00:00,468
2025-04-25 16:08:36.998912+00:00,714
2025-04-24 20:33:00.692293+00:00,558
2025-04-24 19:16:50.008666+00:00,640
2025-04-23 18:53:46.546631+00:00,738
2025-04-23 15:31:27.627737+00:00,554
2025-04-21 20:05:33.814474+00:00,546
2025-04-21 18:32:54.362609+00:00,239
2025-04-21 18:10:39.583801+00:00,603
2025-04-21 16:49:08.372955+00:00,456
2025-04-18 13:38:30.721075+00:00,619
2025-04-17 19:03:48.425062+00:00,546
2025-04-17 17:02:40.253790+00:00,528
2025-04-16 19:05:20.688902+00:00,620
2025-04-16 17:11:57.632178+00:00,627
2025-04-15 19:09:18.426847+00:00,613
2025-04-15 16:56:17.567889+00:00,613
2025-04-14 20:14:51.410696+00:00,523
2025-04-14 17:06:03.813616+00:00,632
2025-04-14 16:05:57.029574+00:00,473
2025-04-14 15:03:31.167708+00:00,563
2025-04-10 19:14:24.337186+00:00,560
2025-04-10 18:33:33.762864+00:00,565
2025-04-10 16:54:43.150658+00:00,498
2025-04-09 19:06:54.629294+00:00,791
2025-04-07 20:12:12.518756+00:00,659
2025-04-07 19:08:40.152957+00:00,534
2025-04-07 18:35:52.490325+00:00,609
2025-04-04 16:25:40.546170+00:00,476
2025-04-03 19:26:02.574399+00:00,483
2025-04-02 19:00:11.870266+00:00,904
2025-04-02 18:04:42.028514+00:00,721
2025-04-02 17:12:57.069891+00:00,649
2025-04-02 16:58:13.827467+00:00,503
2025-03-31 19:59:12.340788+00:00,584
2025-03-31 18:38:26.209119+00:00,687
2025-03-31 16:51:50.966159+00:00,626
2025-03-31 15:17:13.534942+00:00,482
2025-03-28 19:25:06.302917+00:00,599
2025-03-27 21:16:49.399853+00:00,561
2025-03-26 19:39:12.487509+00:00,850
2025-03-24 20:01:16.700016+00:00,642
2025-03-24 18:22:54.287021+00:00,573
2025-03-24 16:20:09.969439+00:00,560
2025-03-21 17:36:26.695266+00:00,547
2025-03-21 14:58:37.085085+00:00,444
2025-03-20 20:25:30.062894+00:00,537
2025-03-20 19:40:54.220784+00:00,613
2025-03-20 16:20:42.276163+00:00,513
2025-03-19 18:53:54.109388+00:00,681
2025-03-19 18:31:45.985514+00:00,247
2025-03-19 17:33:01.230792+00:00,301
2025-03-19 16:37:30.901473+00:00,581
2025-03-18 20:08:06.519439+00:00,573
2025-03-18 17:14:56.518300+00:00,638
2025-03-17 21:26:00.361879+00:00,528
2025-03-17 20:20:11.484653+00:00,652
2025-03-17 18:24:42.571584+00:00,785
2025-03-17 16:47:23.361287+00:00,461
2025-03-14 17:02:52.346158+00:00,391
2025-03-14 16:31:54.166779+00:00,577
2025-03-13 18:54:35.751898+00:00,550
2025-03-13 14:16:18.056637+00:00,688
2025-03-12 19:03:38.659091+00:00,513
2025-03-12 15:44:08.668245+00:00,470
2025-03-10 19:59:56.127529+00:00,650
2025-03-10 18:10:46.657370+00:00,520
2025-03-10 16:48:37.168689+00:00,559
2025-03-07 20:54:15.186670+00:00,646
2025-03-07 18:53:11.347698+00:00,550
2025-03-07 16:37:02.998045+00:00,642
2025-03-07 16:03:15.597887+00:00,583
2025-03-06 19:34:07.209697+00:00,530
2025-03-05 21:12:56.313986+00:00,631
2025-03-05 20:04:03.420275+00:00,773
2025-03-05 17:51:17.840010+00:00,659
2025-03-05 16:04:20.229174+00:00,334
2025-03-03 21:05:20.396907+00:00,541
2025-03-03 16:53:43.743515+00:00,620
2025-02-28 19:56:24.385044+00:00,473
2025-02-28 18:31:21.941792+00:00,196
2025-02-27 18:01:37.578520+00:00,278
2025-02-27 17:03:23.455275+00:00,277
2025-02-26 21:43:50.610797+00:00,356
2025-02-26 21:02:49.412721+00:00,231
2025-02-26 19:55:40.636433+00:00,563
2025-02-26 16:24:48.312347+00:00,574
2025-02-25 18:19:44.048601+00:00,506
2025-02-25 16:16:17.807348+00:00,506
2025-02-24 19:07:04.979237+00:00,373
2025-02-14 20:29:02.472652+00:00,371
2025-02-14 17:54:39.745987+00:00,338
2025-02-13 20:14:36.375314+00:00,352
2025-02-12 20:26:57.237806+00:00,447
2025-02-12 18:34:53.338903+00:00,357
2025-02-11 21:01:51.319744+00:00,217
2025-02-11 19:30:25.784437+00:00,360
2025-02-11 18:42:01.109745+00:00,313
2025-02-10 21:25:13.687327+00:00,419
2025-02-10 19:38:37.180888+00:00,218
2025-02-10 19:37:22.729633+00:00,327
2025-02-10 19:36:15.574389+00:00,346
2025-02-06 21:08:41.683309+00:00,117
2025-02-06 18:00:54.784019+00:00,186
2025-02-05 22:01:53.874880+00:00,373
2025-02-05 20:07:50.581254+00:00,406
