created_at,num_open_ai_tokens
2025-07-02 14:00:32.178954+00:00,398
2025-06-26 13:05:47.410484+00:00,13792
2025-06-24 19:15:56.854720+00:00,192
2025-06-24 12:29:49.431616+00:00,598
2025-06-24 12:23:13.292437+00:00,567
2025-06-23 17:01:15.621850+00:00,191
2025-06-23 15:56:29.581656+00:00,885
2025-06-23 13:44:32.074779+00:00,824
2025-06-23 13:35:53.487752+00:00,192
2025-06-23 13:35:39.195887+00:00,193
2025-06-23 13:35:04.196714+00:00,194
2025-06-23 13:34:33.482642+00:00,195
2025-06-23 13:34:05.785483+00:00,201
2025-06-20 14:44:49.419226+00:00,158
2025-06-18 12:13:34.436779+00:00,300
2025-06-17 13:21:21.856341+00:00,1485
2025-06-17 13:15:15.144901+00:00,696
2025-06-17 13:14:29.427263+00:00,870
2025-06-16 16:43:19.688580+00:00,312
2025-06-16 16:37:30.930994+00:00,182
2025-06-16 16:37:09.508541+00:00,164
2025-06-16 16:35:35.887133+00:00,184
2025-06-16 16:32:53.573716+00:00,167
2025-06-16 16:32:36.487261+00:00,170
2025-06-16 16:32:08.615964+00:00,167
2025-06-16 16:31:50.410062+00:00,167
2025-06-16 16:31:37.975975+00:00,166
2025-06-16 16:27:01.083805+00:00,196
2025-06-16 15:45:52.131376+00:00,205
2025-06-16 14:34:58.079680+00:00,381
2025-06-16 13:07:52.823625+00:00,762
2025-06-16 11:58:57.110427+00:00,1550
2025-06-06 12:03:53.255269+00:00,585
2025-06-05 22:28:35.542338+00:00,170
2025-06-05 13:24:04.340848+00:00,627
2025-06-05 12:55:01.934813+00:00,395
2025-06-05 12:53:45.546691+00:00,392
2025-06-05 12:52:17.365937+00:00,384
2025-06-05 12:49:06.281605+00:00,510
2025-06-05 12:47:06.367754+00:00,340
2025-06-04 23:26:33.389629+00:00,541
2025-06-04 19:58:08.529758+00:00,659
2025-06-04 19:57:59.237147+00:00,376
2025-06-04 19:57:49.007376+00:00,222
2025-06-04 19:57:14.494152+00:00,679
2025-06-04 19:52:32.297373+00:00,327
2025-06-04 19:33:36.054918+00:00,1806
2025-06-03 18:10:45.620926+00:00,246
2025-06-03 18:09:46.790714+00:00,417
2025-06-03 18:09:14.663471+00:00,221
2025-06-03 18:08:47.669361+00:00,221
2025-06-03 18:08:21.814354+00:00,229
2025-06-03 18:07:38.348405+00:00,222
2025-06-03 18:07:02.364491+00:00,667
2025-06-02 16:12:09.437874+00:00,270
2025-06-02 16:11:28.178107+00:00,378
2025-06-02 14:54:31.128824+00:00,199
2025-06-02 14:01:52.812188+00:00,510
2025-05-28 15:57:54.950528+00:00,437
2025-05-28 15:57:26.565945+00:00,247
2025-05-28 15:56:56.755837+00:00,755
2025-05-28 00:23:39.754736+00:00,712
2025-05-27 19:10:45.719137+00:00,268
2025-05-27 13:37:27.004254+00:00,194
2025-05-23 20:09:32.305044+00:00,365
2025-05-23 20:08:34.240484+00:00,392
2025-05-23 20:06:53.283213+00:00,314
2025-05-23 20:05:48.316148+00:00,312
2025-05-23 19:52:38.311537+00:00,451
2025-05-23 19:51:49.835812+00:00,627
2025-05-22 17:32:24.227333+00:00,716
2025-05-21 23:41:54.554849+00:00,2102
2025-05-21 16:38:26.739670+00:00,193
2025-05-21 14:48:15.388052+00:00,241
2025-05-21 14:47:53.605502+00:00,192
2025-05-20 19:51:52.328226+00:00,1117
2025-05-20 19:51:42.442844+00:00,514
2025-05-20 15:21:33.430828+00:00,344
2025-05-19 18:06:04.960644+00:00,542
2025-05-16 21:19:03.290651+00:00,3769
2025-05-16 20:26:19.469251+00:00,539
2025-05-16 19:50:33.745412+00:00,296
2025-05-16 19:48:59.204288+00:00,339
2025-05-15 23:28:50.265379+00:00,328
2025-05-15 18:53:24.480283+00:00,484
2025-05-15 18:06:18.777576+00:00,210
2025-05-15 18:05:19.978367+00:00,211
2025-05-15 18:05:02.755985+00:00,796
2025-05-15 18:01:30.998217+00:00,1891
2025-05-15 17:03:02.689402+00:00,244
2025-05-15 15:17:13.915298+00:00,264
2025-05-15 15:16:50.412481+00:00,543
2025-05-15 15:16:06.589651+00:00,317
2025-05-15 15:14:12.672717+00:00,287
2025-05-15 14:25:10.389573+00:00,348
2025-05-14 19:29:34.875410+00:00,535
2025-05-13 22:25:20.084592+00:00,578
2025-05-13 22:12:01.147756+00:00,736
2025-05-13 22:10:25.344117+00:00,638
2025-05-13 22:06:39.747291+00:00,1880
2025-05-13 21:58:27.831701+00:00,439
2025-05-13 21:36:40.840972+00:00,298
2025-05-13 16:53:21.388444+00:00,501
2025-05-13 14:55:55.909348+00:00,226
2025-05-12 23:35:37.585629+00:00,249
2025-05-12 23:34:45.586173+00:00,367
2025-05-12 23:34:00.777998+00:00,274
2025-05-12 23:33:05.167820+00:00,1155
2025-05-12 23:12:25.570918+00:00,5575
2025-05-12 23:07:51.959856+00:00,474
2025-05-12 18:34:25.140659+00:00,308
2025-05-12 18:30:50.681310+00:00,254
2025-05-12 17:31:10.279773+00:00,810
2025-05-12 13:21:42.880204+00:00,1415
2025-05-12 13:20:48.668098+00:00,629
2025-05-12 13:20:03.656614+00:00,532
2025-05-12 13:19:11.617535+00:00,578
2025-05-12 13:17:49.031413+00:00,552
2025-05-12 13:14:18.482649+00:00,962
2025-05-09 18:19:52.563628+00:00,523
2025-05-09 11:50:27.392781+00:00,2473
2025-05-08 18:01:19.389767+00:00,1124
2025-05-08 13:34:20.898859+00:00,691
2025-05-06 21:53:14.475961+00:00,358
2025-05-06 16:05:16.141746+00:00,1010
2025-05-06 12:31:38.756857+00:00,2492
2025-05-02 17:34:16.771683+00:00,376
2025-05-02 15:13:07.906943+00:00,262
2025-05-02 14:01:58.235222+00:00,501
2025-05-02 13:58:36.806223+00:00,1593
2025-05-02 13:57:53.808471+00:00,986
2025-04-30 15:46:22.005780+00:00,415
2025-04-28 21:03:20.430048+00:00,1168
2025-04-28 18:33:36.810273+00:00,257
2025-04-28 13:54:49.917348+00:00,282
2025-04-25 13:36:01.291251+00:00,3237
2025-04-23 19:00:54.263538+00:00,203
2025-04-22 19:35:12.379041+00:00,965
2025-04-22 19:28:48.044357+00:00,684
2025-04-22 19:21:40.440368+00:00,3534
2025-04-22 19:01:22.422117+00:00,3360
2025-04-22 18:52:18.162794+00:00,465
2025-04-21 22:30:36.578671+00:00,325
2025-04-21 22:27:27.463377+00:00,683
2025-04-21 22:17:37.714987+00:00,499
2025-04-21 22:16:48.641496+00:00,625
2025-04-21 22:16:01.348554+00:00,717
2025-04-21 22:15:48.198870+00:00,933
2025-04-21 20:08:48.294256+00:00,356
2025-04-21 15:22:17.552906+00:00,781
2025-04-18 20:16:31.289109+00:00,322
2025-04-17 21:37:45.662214+00:00,510
2025-04-17 21:36:59.812525+00:00,476
2025-04-17 21:36:31.127068+00:00,669
2025-04-17 21:35:20.833450+00:00,432
2025-04-17 21:34:55.405795+00:00,506
2025-04-17 21:33:38.062885+00:00,474
2025-04-17 21:33:08.619052+00:00,484
2025-04-17 21:32:53.560206+00:00,463
2025-04-17 21:32:07.960517+00:00,447
2025-04-17 21:30:39.934058+00:00,505
2025-04-17 21:04:04.094836+00:00,536
2025-04-17 21:03:17.458340+00:00,526
2025-04-17 21:01:59.018307+00:00,715
2025-04-17 20:46:44.219619+00:00,721
2025-04-17 18:07:16.169000+00:00,316
2025-04-16 20:03:20.702858+00:00,862
2025-04-16 19:14:46.032337+00:00,222
2025-04-16 00:12:42.572060+00:00,915
2025-04-15 23:54:35.031383+00:00,312
2025-04-15 18:43:13.944085+00:00,630
2025-04-15 18:24:25.896772+00:00,656
2025-04-15 14:57:29.601317+00:00,1119
2025-04-15 14:48:10.418097+00:00,913
2025-04-15 14:35:43.629152+00:00,726
2025-04-14 20:13:52.532320+00:00,214
2025-04-14 20:13:38.064033+00:00,188
2025-04-14 12:58:16.870703+00:00,1192
2025-04-14 12:26:03.248826+00:00,3373
2025-04-14 12:24:21.024463+00:00,1154
2025-04-11 20:29:42.006520+00:00,393
2025-04-11 14:17:01.981014+00:00,412
2025-04-11 13:57:34.277869+00:00,1665
2025-04-10 21:09:36.497110+00:00,156
2025-04-10 21:09:18.242091+00:00,163
2025-04-10 21:08:35.555559+00:00,158
2025-04-10 21:08:17.107634+00:00,326
2025-04-10 21:07:57.517315+00:00,1504
2025-04-10 20:35:54.344638+00:00,312
2025-04-10 19:14:52.619727+00:00,194
2025-04-10 17:57:51.249057+00:00,193
2025-04-10 17:32:19.027461+00:00,811
2025-04-10 16:55:18.622443+00:00,351
2025-04-10 12:51:38.788823+00:00,326
2025-04-09 19:09:57.535862+00:00,385
2025-04-09 19:09:14.813811+00:00,206
2025-04-09 17:20:08.337048+00:00,610
2025-04-09 14:13:31.727908+00:00,1484
2025-04-08 23:34:32.040374+00:00,205
2025-04-08 21:25:55.037179+00:00,194
2025-04-08 18:28:56.015319+00:00,7142
2025-04-08 18:28:26.614698+00:00,815
2025-04-07 23:38:46.873617+00:00,297
2025-04-07 23:38:26.405374+00:00,259
2025-04-07 23:38:09.859166+00:00,250
2025-04-07 23:37:51.228381+00:00,261
2025-04-07 23:37:27.604547+00:00,609
2025-04-07 23:23:52.215140+00:00,760
2025-04-07 23:23:15.655976+00:00,284
2025-04-07 21:16:19.920747+00:00,288
2025-04-07 19:40:52.335061+00:00,1328
2025-04-07 19:39:46.754961+00:00,276
2025-04-07 18:55:06.722638+00:00,236
2025-04-07 18:52:03.343673+00:00,1072
2025-04-07 16:44:44.945001+00:00,3483
2025-04-07 15:38:34.689957+00:00,245
2025-04-07 15:36:43.887393+00:00,279
2025-04-07 13:33:34.411281+00:00,201
2025-04-06 18:45:35.443005+00:00,729
2025-04-03 20:49:19.024630+00:00,337
2025-04-03 19:30:37.862628+00:00,1998
2025-04-03 19:10:24.693031+00:00,1033
2025-04-03 16:54:03.987197+00:00,518
2025-04-03 12:52:08.292788+00:00,250
2025-04-03 12:49:43.386810+00:00,202
2025-04-03 12:49:13.688159+00:00,314
2025-04-03 12:48:29.540375+00:00,301
2025-04-03 12:47:19.288340+00:00,480
2025-04-03 12:46:10.217926+00:00,297
2025-04-03 12:42:23.299778+00:00,613
2025-04-03 12:40:59.788681+00:00,200
2025-04-03 12:36:53.659007+00:00,286
2025-04-03 12:36:23.909337+00:00,298
2025-04-03 12:35:27.212788+00:00,367
2025-04-03 12:34:11.330987+00:00,242
2025-04-03 12:33:22.428596+00:00,954
2025-04-03 02:17:22.600575+00:00,254
2025-04-02 22:09:16.459129+00:00,746
2025-04-02 22:07:17.132773+00:00,764
2025-04-02 22:00:58.614385+00:00,1172
2025-04-02 19:06:00.700128+00:00,287
2025-04-02 14:43:24.257101+00:00,756
2025-04-02 13:20:21.560951+00:00,487
2025-04-02 01:03:16.802719+00:00,1623
2025-04-01 23:05:54.192002+00:00,673
2025-04-01 14:23:49.994043+00:00,500
2025-03-31 20:11:15.387704+00:00,430
2025-03-31 20:04:19.274844+00:00,420
2025-03-31 15:09:47.488994+00:00,736
2025-03-31 14:48:18.586575+00:00,2011
2025-03-31 13:17:01.434882+00:00,349
2025-03-31 13:11:40.566592+00:00,605
2025-03-28 15:30:27.981070+00:00,394
2025-03-27 23:56:36.200863+00:00,603
2025-03-27 23:37:44.105928+00:00,191
2025-03-27 23:36:31.937831+00:00,180
2025-03-27 23:35:36.584152+00:00,487
2025-03-27 23:05:54.513402+00:00,988
2025-03-27 23:01:06.318314+00:00,472
2025-03-27 22:26:04.809496+00:00,323
2025-03-27 21:19:25.368593+00:00,333
2025-03-27 19:57:58.890857+00:00,1074
2025-03-27 18:36:25.800512+00:00,394
2025-03-26 22:23:15.539869+00:00,268
2025-03-26 22:13:22.959876+00:00,492
2025-03-26 22:11:26.969958+00:00,247
2025-03-26 22:01:52.085311+00:00,292
2025-03-26 22:01:23.850956+00:00,540
2025-03-26 21:41:06.017903+00:00,1032
2025-03-26 16:05:51.500036+00:00,751
2025-03-26 14:00:44.166299+00:00,477
2025-03-26 01:44:14.449252+00:00,737
2025-03-26 01:42:14.203642+00:00,346
2025-03-26 01:41:28.261092+00:00,430
2025-03-26 01:39:45.407821+00:00,348
2025-03-26 01:32:57.328225+00:00,585
2025-03-25 21:28:00.144009+00:00,373
2025-03-25 21:24:12.123278+00:00,287
2025-03-24 21:44:17.430027+00:00,4291
2025-03-24 17:15:52.593361+00:00,751
2025-03-24 16:18:30.067491+00:00,341
2025-03-24 16:15:17.414206+00:00,315
2025-03-24 15:40:04.432505+00:00,1491
2025-03-24 15:38:51.119844+00:00,392
2025-03-24 14:37:57.239062+00:00,355
2025-03-24 12:51:34.922207+00:00,583
2025-03-24 12:31:42.292910+00:00,659
2025-03-23 18:04:54.540618+00:00,326
2025-03-23 18:03:26.519677+00:00,373
2025-03-21 20:34:47.672382+00:00,2086
2025-03-21 15:07:10.522402+00:00,334
2025-03-21 15:06:27.440148+00:00,418
2025-03-21 15:04:36.145807+00:00,537
2025-03-21 15:03:23.462036+00:00,276
2025-03-21 15:02:22.093527+00:00,649
2025-03-21 14:14:57.564974+00:00,325
2025-03-20 22:43:56.191071+00:00,1810
2025-03-20 18:38:58.609348+00:00,280
2025-03-20 15:23:00.738060+00:00,646
2025-03-19 21:35:41.406173+00:00,2776
2025-03-19 21:10:39.551564+00:00,365
2025-03-19 21:10:34.278618+00:00,493
2025-03-19 20:33:46.064524+00:00,315
2025-03-19 20:33:18.923322+00:00,347
2025-03-19 19:10:11.535300+00:00,318
2025-03-19 16:51:44.235553+00:00,279
2025-03-19 13:29:18.980330+00:00,422
2025-03-18 21:34:12.013966+00:00,309
2025-03-18 21:33:16.923964+00:00,1465
2025-03-18 21:28:12.597247+00:00,269
2025-03-18 13:03:03.739687+00:00,285
2025-03-17 23:02:17.537298+00:00,614
2025-03-17 23:01:19.323981+00:00,373
2025-03-17 20:14:38.973807+00:00,378
2025-03-17 20:12:59.665827+00:00,941
2025-03-17 16:03:31.442614+00:00,201
2025-03-17 16:01:22.994011+00:00,370
2025-03-17 14:21:02.637942+00:00,4243
2025-03-17 13:38:34.346394+00:00,264
2025-03-17 13:24:45.228658+00:00,593
2025-03-17 13:04:27.383149+00:00,1230
2025-03-15 16:48:07.117932+00:00,557
2025-03-14 19:39:34.975995+00:00,2083
2025-03-14 19:39:13.801798+00:00,537
2025-03-14 19:11:49.594896+00:00,539
2025-03-14 17:41:45.185912+00:00,339
2025-03-14 17:32:22.409297+00:00,435
2025-03-14 17:29:33.060219+00:00,358
2025-03-14 17:28:32.375315+00:00,365
2025-03-14 17:27:35.267520+00:00,440
2025-03-14 16:15:23.750928+00:00,667
2025-03-14 15:41:17.468205+00:00,1080
2025-03-14 15:31:13.207599+00:00,291
2025-03-14 12:07:12.995800+00:00,320
2025-03-14 12:04:16.168817+00:00,403
2025-03-13 19:48:20.891792+00:00,265
2025-03-13 15:24:49.607464+00:00,249
2025-03-13 15:23:59.338626+00:00,245
2025-03-13 15:23:33.372051+00:00,369
2025-03-12 21:07:36.499382+00:00,966
2025-03-12 20:08:27.422129+00:00,1834
2025-03-12 20:07:42.688020+00:00,792
2025-03-12 20:07:08.616952+00:00,310
2025-03-12 20:06:43.214946+00:00,1576
2025-03-12 20:05:53.246767+00:00,3566
2025-03-12 19:49:29.616411+00:00,391
2025-03-12 19:48:13.775789+00:00,973
2025-03-12 19:46:45.758716+00:00,286
2025-03-12 19:45:10.414674+00:00,264
2025-03-12 14:47:38.775349+00:00,391
2025-03-12 11:40:38.800483+00:00,254
2025-03-12 00:12:07.325640+00:00,437
2025-03-12 00:10:21.497544+00:00,390
2025-03-12 00:04:52.345567+00:00,930
2025-03-11 19:51:06.356304+00:00,290
2025-03-11 17:44:58.676100+00:00,312
2025-03-11 17:44:24.960368+00:00,261
2025-03-07 21:18:03.946868+00:00,285
2025-03-07 16:45:29.384395+00:00,366
2025-03-07 15:05:14.092020+00:00,1079
2025-03-07 14:43:34.648473+00:00,425
2025-03-07 14:41:44.140126+00:00,262
2025-03-06 22:46:04.897328+00:00,500
2025-03-06 22:40:17.408015+00:00,424
2025-03-06 22:33:27.814238+00:00,1194
2025-03-06 22:31:40.511071+00:00,764
2025-03-06 22:27:33.451456+00:00,731
2025-03-06 21:41:41.985662+00:00,243
2025-03-06 19:16:33.788666+00:00,243
2025-03-06 19:09:52.553057+00:00,416
2025-03-06 19:09:29.294927+00:00,391
2025-03-06 18:07:09.727053+00:00,4157
2025-03-06 17:57:55.860443+00:00,4322
2025-03-06 16:32:20.812467+00:00,195
2025-03-06 14:32:05.285874+00:00,580
2025-03-06 00:31:07.972987+00:00,728
2025-03-06 00:30:34.168679+00:00,409
2025-03-06 00:29:40.552988+00:00,491
2025-03-06 00:29:02.122033+00:00,713
2025-03-05 22:08:36.796177+00:00,196
2025-03-05 21:29:50.248999+00:00,320
2025-03-05 21:08:51.848964+00:00,220
2025-03-05 20:14:42.709312+00:00,1208
2025-03-05 20:13:29.058390+00:00,269
2025-03-05 20:11:03.498718+00:00,303
2025-03-05 20:10:48.151798+00:00,466
2025-03-05 19:21:21.458550+00:00,555
2025-03-05 14:34:55.278075+00:00,1383
2025-03-04 21:53:38.204948+00:00,1510
2025-03-04 21:42:25.963117+00:00,455
2025-03-04 21:39:56.984270+00:00,359
2025-03-04 21:37:56.136122+00:00,510
2025-03-04 21:37:03.575798+00:00,3948
2025-03-04 18:09:39.397291+00:00,642
2025-03-04 02:28:54.494738+00:00,967
2025-03-04 02:26:34.986696+00:00,194
2025-03-03 22:47:41.712635+00:00,237
2025-03-03 15:24:12.241013+00:00,369
2025-03-03 13:29:27.270819+00:00,730
2025-03-03 12:47:57.291797+00:00,10558
2025-02-27 15:57:57.141242+00:00,1631
2025-02-26 20:06:37.618119+00:00,253
2025-02-26 20:05:51.133470+00:00,538
2025-02-26 20:05:32.355532+00:00,3423
2025-02-26 20:03:33.275141+00:00,884
2025-02-26 20:02:56.815318+00:00,690
2025-02-26 20:02:30.307342+00:00,459
2025-02-26 20:01:22.991914+00:00,976
2025-02-26 19:59:22.426300+00:00,1653
2025-02-26 12:50:35.660212+00:00,1991
2025-02-25 20:30:07.985452+00:00,301
2025-02-25 15:03:24.030706+00:00,500
2025-02-25 15:02:42.622037+00:00,299
2025-02-25 14:57:11.051686+00:00,377
2025-02-25 13:33:20.796418+00:00,330
2025-02-24 22:30:51.190589+00:00,162
2025-02-24 22:27:59.850154+00:00,268
2025-02-24 22:27:21.200088+00:00,265
2025-02-24 18:55:01.444104+00:00,662
2025-02-24 18:00:38.880829+00:00,210
2025-02-24 16:01:37.009291+00:00,156
2025-02-24 13:44:36.307694+00:00,164
2025-02-24 13:38:51.520625+00:00,220
2025-02-24 13:38:12.168641+00:00,253
2025-02-24 13:36:59.870980+00:00,220
2025-02-23 19:24:44.895741+00:00,312
2025-02-23 19:23:14.111328+00:00,347
2025-02-15 16:43:50.511043+00:00,685
2025-02-15 16:43:33.363367+00:00,161
2025-02-14 19:48:31.821491+00:00,1981
2025-02-14 16:17:52.813254+00:00,402
2025-02-13 22:50:26.031309+00:00,137
2025-02-13 21:19:06.738434+00:00,168
2025-02-13 20:12:35.036371+00:00,405
2025-02-13 20:09:38.973304+00:00,949
2025-02-13 18:31:50.276621+00:00,262
2025-02-13 18:29:47.758102+00:00,465
2025-02-13 17:57:08.728362+00:00,640
2025-02-13 17:55:53.065943+00:00,338
2025-02-13 17:45:47.962274+00:00,319
2025-02-13 15:57:05.519766+00:00,366
2025-02-13 15:54:33.966060+00:00,1186
2025-02-13 15:52:45.921140+00:00,508
2025-02-13 15:19:53.364303+00:00,161
2025-02-13 13:32:58.339355+00:00,173
2025-02-12 23:39:07.197910+00:00,154
2025-02-12 23:38:29.410920+00:00,243
2025-02-12 22:43:59.829088+00:00,248
2025-02-12 22:43:42.724395+00:00,162
2025-02-12 20:59:39.771101+00:00,311
2025-02-12 20:58:14.642323+00:00,230
2025-02-12 20:43:29.795295+00:00,259
2025-02-12 20:42:10.166688+00:00,210
2025-02-12 19:38:42.944878+00:00,170
2025-02-12 19:37:44.214197+00:00,120
2025-02-12 19:37:30.963198+00:00,156
2025-02-12 19:36:09.745732+00:00,162
2025-02-12 19:35:43.627077+00:00,214
2025-02-12 19:34:06.869598+00:00,242
2025-02-12 19:33:45.803228+00:00,245
2025-02-12 19:33:09.508797+00:00,314
2025-02-12 18:43:19.590992+00:00,442
2025-02-12 17:13:28.404899+00:00,270
2025-02-12 17:09:44.653590+00:00,191
2025-02-12 16:46:31.136471+00:00,335
2025-02-12 16:16:24.947029+00:00,597
2025-02-12 14:59:47.018449+00:00,168
2025-02-12 13:50:21.996674+00:00,494
2025-02-12 13:50:04.183650+00:00,634
2025-02-12 13:49:40.418985+00:00,1123
2025-02-12 13:16:52.819024+00:00,203
2025-02-12 00:35:57.641745+00:00,159
2025-02-12 00:35:13.957060+00:00,198
2025-02-11 22:16:45.250795+00:00,343
2025-02-11 22:16:03.742137+00:00,161
2025-02-11 22:15:31.229594+00:00,163
2025-02-11 21:36:02.123725+00:00,397
2025-02-11 20:43:02.420974+00:00,230
2025-02-11 20:35:47.984999+00:00,196
2025-02-11 20:23:33.598836+00:00,325
2025-02-11 20:13:12.804697+00:00,275
2025-02-11 20:13:04.962417+00:00,356
2025-02-11 18:15:28.611073+00:00,210
2025-02-11 16:01:50.805781+00:00,545
2025-02-11 15:06:55.770629+00:00,1302
2025-02-11 15:00:44.107549+00:00,734
2025-02-11 14:42:26.645782+00:00,268
2025-02-11 14:42:17.271083+00:00,442
2025-02-11 14:41:57.911120+00:00,160
2025-02-11 14:41:39.482964+00:00,156
2025-02-11 13:36:55.828736+00:00,254
2025-02-11 13:34:43.688294+00:00,242
2025-02-10 22:44:05.100364+00:00,237
2025-02-10 22:39:34.813883+00:00,782
2025-02-10 22:37:37.754234+00:00,319
2025-02-10 22:25:17.590131+00:00,1181
